segment_length=2000,segment_step=200.0m,search_width=800m
x_atc_segment_middle,gt1l_veloc,gt1l_correlationValue,gt1r_veloc,gt1r_correlationValue,gt2l_veloc,gt2l_correlationValue,gt2r_veloc,gt2r_correlationValue,gt3l_veloc,gt3l_correlationValue,gt3r_veloc,gt3r_correlationValue
29373098.504,-1446.83,0.843,-1527.21,0.844,nan,0.511,nan,0.645,160.76,0.916,160.76,0.916
29373298.504,-803.79,0.837,-803.79,0.839,nan,0.46,nan,0.56,401.9,0.933,482.28,0.928
29373498.504,-80.38,0.836,-80.38,0.838,nan,0.485,nan,0.511,643.04,0.931,803.79,0.921
29373698.504,643.04,0.838,643.04,0.841,nan,0.563,nan,0.513,1125.31,0.916,1366.45,0.903
29373898.504,1366.45,0.844,1366.45,0.847,-1929.11,0.654,nan,0.561,1768.35,0.894,1929.11,0.879
29374098.504,2170.24,0.855,2089.86,0.858,-2250.62,0.735,nan,0.633,2411.38,0.873,2652.52,0.863
29374298.504,2813.28,0.87,2813.28,0.873,-2170.24,0.793,-1768.35,0.718,3134.8,0.87,3215.18,0.863
29374498.504,3215.18,0.887,3215.18,0.89,-2089.86,0.837,-1768.35,0.789,3215.18,0.884,3215.18,0.874
29374698.504,3215.18,0.899,3215.18,0.903,-1687.97,0.866,-1527.21,0.84,3215.18,0.888,3215.18,0.874
29374898.504,3215.18,0.906,3215.18,0.911,-1286.07,0.885,-1205.69,0.876,3215.18,0.882,3215.18,0.87
29375098.504,3215.18,0.908,3215.18,0.915,-803.79,0.899,-723.41,0.902,3215.18,0.865,3215.18,0.862
29375298.504,3215.18,0.906,3215.18,0.915,-321.52,0.906,-401.9,0.917,3215.18,0.861,3215.18,0.86
29375498.504,3215.18,0.901,3215.18,0.912,241.14,0.908,160.76,0.924,3215.18,0.868,3215.18,0.864
29375698.504,3215.18,0.892,3215.18,0.906,884.17,0.909,803.79,0.925,3215.18,0.869,3215.18,0.851
29375898.504,3215.18,0.881,3215.18,0.897,1446.83,0.91,1366.45,0.923,3215.18,0.841,3215.18,0.801
29376098.504,3215.18,0.866,3215.18,0.885,2009.48,0.914,2009.48,0.923,3215.18,0.785,2411.38,0.731
29376298.504,3215.18,0.849,3215.18,0.869,2732.9,0.923,2572.14,0.927,1607.59,0.71,1527.21,0.664
29376498.504,3215.18,0.83,3215.18,0.847,3215.18,0.939,3215.18,0.935,964.55,0.659,nan,0.618
29376698.504,3215.18,0.807,3215.18,0.822,3215.18,0.952,3215.18,0.946,nan,0.636,nan,0.609
29376898.504,3215.18,0.784,3215.18,0.793,3215.18,0.958,3215.18,0.952,nan,0.624,nan,0.611
29377098.504,3215.18,0.76,3215.18,0.761,3215.18,0.958,3215.18,0.952,nan,0.595,nan,0.615
29377298.504,3215.18,0.736,3215.18,0.729,3215.18,0.952,3215.18,0.947,nan,0.606,-643.04,0.654
29377498.504,-3215.18,0.724,-3215.18,0.721,3215.18,0.936,3215.18,0.927,-1125.31,0.662,-1366.45,0.717
29377698.504,-3215.18,0.739,-3215.18,0.743,3215.18,0.907,3215.18,0.89,-3215.18,0.77,-3215.18,0.805
29377898.504,-3134.8,0.75,-3215.18,0.758,3215.18,0.852,3215.18,0.815,-3215.18,0.853,-3215.18,0.856
29378098.504,-2250.62,0.762,-2411.38,0.771,3215.18,0.741,3215.18,0.683,-3215.18,0.877,-3215.18,0.868
29378298.504,-1446.83,0.782,-1607.59,0.792,nan,0.539,nan,0.457,-3215.18,0.877,-3215.18,0.861
29378498.504,-723.41,0.806,-803.79,0.816,nan,0.235,nan,0.254,-3215.18,0.87,-3215.18,0.852
29378698.504,80.38,0.829,-80.38,0.84,nan,0.461,nan,0.352,-3215.18,0.869,-3215.18,0.851
29378898.504,723.41,0.851,562.66,0.859,-3215.18,0.667,nan,0.588,-3215.18,0.877,-3215.18,0.86
29379098.504,1366.45,0.869,1125.31,0.875,-3215.18,0.755,-3215.18,0.71,-3215.18,0.894,-3215.18,0.876
29379298.504,1929.11,0.884,1687.97,0.887,-3215.18,0.8,-3215.18,0.774,-3215.18,0.913,-3215.18,0.897
29379498.504,2652.52,0.897,2491.76,0.899,-3215.18,0.827,-3215.18,0.817,-3215.18,0.931,-3215.18,0.915
29379698.504,3215.18,0.915,3134.8,0.915,-2893.66,0.848,-3215.18,0.844,-3215.18,0.944,-3215.18,0.928
29379898.504,3215.18,0.93,3215.18,0.933,-2652.52,0.862,-3054.42,0.861,-3215.18,0.947,-3215.18,0.934
29380098.504,3215.18,0.94,3215.18,0.944,-2331.0,0.873,-2652.52,0.874,-3215.18,0.946,-3215.18,0.935
29380298.504,3215.18,0.944,3215.18,0.949,-1929.11,0.884,-2170.24,0.882,-3215.18,0.942,-3215.18,0.932
29380498.504,3215.18,0.941,3215.18,0.95,-1446.83,0.89,-1687.97,0.886,-3215.18,0.934,-3215.18,0.926
29380698.504,3215.18,0.934,3215.18,0.943,-884.17,0.892,-1286.07,0.887,-3215.18,0.926,-3215.18,0.917
29380898.504,3215.18,0.916,3215.18,0.928,-241.14,0.892,-643.04,0.887,-3215.18,0.914,-3215.18,0.906
29381098.504,3215.18,0.878,3215.18,0.891,321.52,0.89,-80.38,0.884,-3215.18,0.901,-3215.18,0.894
29381298.504,3215.18,0.809,3215.18,0.821,964.55,0.888,562.66,0.881,-3215.18,0.887,-3215.18,0.881
29381498.504,3215.18,0.709,3215.18,0.709,1607.59,0.889,1205.69,0.881,-3215.18,0.871,-3215.18,0.867
29381698.504,-3215.18,0.736,-3215.18,0.696,2250.62,0.894,1848.73,0.883,-3215.18,0.854,-3215.18,0.851
29381898.504,-3215.18,0.831,-3215.18,0.814,2974.04,0.906,2491.76,0.889,-3215.18,0.835,-3215.18,0.834
29382098.504,-3215.18,0.891,-3215.18,0.884,3215.18,0.922,3215.18,0.901,-3215.18,0.818,-3215.18,0.818
29382298.504,-3215.18,0.919,-3215.18,0.912,3215.18,0.932,3215.18,0.913,-2974.04,0.801,-2813.28,0.802
29382498.504,-3215.18,0.925,-3215.18,0.919,3215.18,0.934,3215.18,0.916,-2170.24,0.79,-2009.48,0.791
29382698.504,-3215.18,0.925,-3215.18,0.92,3215.18,0.928,3215.18,0.911,-1366.45,0.782,-1205.69,0.784
29382898.504,-3215.18,0.923,-3215.18,0.922,3215.18,0.911,3215.18,0.893,-562.66,0.775,-401.9,0.778
29383098.504,-3215.18,0.922,-3215.18,0.924,3215.18,0.872,3215.18,0.853,241.14,0.771,401.9,0.775
29383298.504,-3215.18,0.919,-3215.18,0.922,3215.18,0.804,3215.18,0.793,964.55,0.77,884.17,0.777
29383498.504,-3215.18,0.914,-3215.18,0.917,3215.18,0.709,3215.18,0.711,1768.35,0.772,nan,nan
29383698.504,-3215.18,0.906,-3215.18,0.909,-3215.18,0.721,-3215.18,0.728,2572.14,0.777,nan,nan
29383898.504,-3215.18,0.896,-3215.18,0.899,-3215.18,0.825,nan,nan,3215.18,0.785,nan,nan
29384098.504,-3215.18,0.885,-3215.18,0.888,-3215.18,0.895,nan,nan,3215.18,0.791,nan,nan
29384298.504,-3215.18,0.874,-3215.18,0.877,-3215.18,0.933,nan,nan,3215.18,0.796,nan,nan
29384498.504,-3215.18,0.864,-3215.18,0.867,-3215.18,0.948,nan,nan,3215.18,0.804,nan,nan
29384698.504,-3215.18,0.853,-3215.18,0.856,-3215.18,0.952,nan,nan,3215.18,0.813,nan,nan
29384898.504,-3215.18,0.845,-3215.18,0.847,-3215.18,0.95,nan,nan,3215.18,0.821,nan,nan
29385098.504,-3215.18,0.836,-3215.18,0.839,-3215.18,0.942,nan,nan,3215.18,0.827,nan,nan
29385298.504,-3215.18,0.828,-3215.18,0.831,-3215.18,0.931,nan,nan,3215.18,0.832,nan,nan
29385498.504,-3215.18,0.821,-3215.18,0.822,-3215.18,0.918,nan,nan,3215.18,0.832,nan,nan
29385698.504,-3215.18,0.812,-3215.18,0.812,-3215.18,0.902,nan,nan,3215.18,0.827,nan,nan
29385898.504,-3215.18,0.804,-3215.18,0.804,-3215.18,0.885,nan,nan,3215.18,0.817,nan,nan
29386098.504,-3215.18,0.797,-3215.18,0.797,-2974.04,0.866,nan,nan,3215.18,0.803,nan,nan
29386298.504,-3215.18,0.794,-3215.18,0.794,-2250.62,0.848,nan,nan,3215.18,0.784,nan,nan
29386498.504,-3215.18,0.794,-3215.18,0.795,-1527.21,0.835,nan,nan,3215.18,0.756,nan,nan
29386698.504,-3215.18,0.796,-3215.18,0.799,-884.17,0.823,nan,nan,-3215.18,0.726,nan,nan
29386898.504,-3215.18,0.798,-3215.18,0.802,-160.76,0.813,nan,nan,-3215.18,0.758,nan,nan
29387098.504,-3215.18,0.798,-3215.18,0.803,562.66,0.804,nan,nan,-3215.18,0.787,nan,nan
29387298.504,-3134.8,0.796,-3215.18,0.801,1205.69,0.797,nan,nan,-3215.18,0.811,nan,nan
29387498.504,-2331.0,0.793,-2572.14,0.797,2009.48,0.793,nan,nan,-3215.18,0.827,nan,nan
29387698.504,-1607.59,0.791,-1768.35,0.794,2732.9,0.792,nan,nan,-3215.18,0.832,nan,nan
29387898.504,-803.79,0.79,-1286.07,0.792,3215.18,0.794,nan,nan,-3215.18,0.833,nan,nan
29388098.504,-80.38,0.788,-643.04,0.789,3215.18,0.792,nan,nan,-3054.42,0.828,nan,nan
29388298.504,643.04,0.787,160.76,0.787,3215.18,0.787,nan,nan,-2572.14,0.82,nan,nan
29388498.504,1366.45,0.788,884.17,0.786,3215.18,0.78,nan,nan,-1848.73,0.811,nan,nan
29388698.504,2170.24,0.79,1687.97,0.788,3215.18,0.773,nan,nan,-1205.69,0.801,nan,nan
29388898.504,2893.66,0.796,2491.76,0.793,3215.18,0.765,nan,nan,-643.04,0.789,nan,nan
29389098.504,3215.18,0.803,3215.18,0.8,3215.18,0.757,nan,nan,0.0,0.778,nan,nan
29389298.504,3215.18,0.809,3215.18,0.806,3215.18,0.751,nan,nan,803.79,0.768,nan,nan
29389498.504,3215.18,0.812,3215.18,0.809,3215.18,0.745,nan,nan,1607.59,0.761,nan,nan
29389698.504,3215.18,0.811,3215.18,0.81,-2652.52,0.747,nan,nan,2331.0,0.755,nan,nan
29389898.504,3215.18,0.807,3215.18,0.808,-1848.73,0.751,nan,nan,3134.8,0.749,nan,nan
29390098.504,3215.18,0.801,3215.18,0.802,-1044.93,0.752,nan,nan,3215.18,0.743,nan,nan
29390298.504,3215.18,0.792,3215.18,0.794,-241.14,0.752,nan,nan,-3215.18,0.745,nan,nan
29390498.504,3215.18,0.782,3215.18,0.783,562.66,0.752,nan,nan,-3215.18,0.755,nan,nan
29390698.504,3215.18,0.77,3215.18,0.771,1366.45,0.751,nan,nan,-3215.18,0.764,nan,nan
29390898.504,3215.18,0.758,3215.18,0.759,-3215.18,0.747,nan,nan,-3215.18,0.771,nan,nan
29391098.504,3215.18,0.749,3215.18,0.748,-3215.18,0.749,nan,nan,-3215.18,0.777,nan,nan
29391298.504,-3215.18,0.742,-3215.18,0.743,-3215.18,0.752,nan,nan,-3215.18,0.781,nan,nan
29391498.504,-3215.18,0.75,-3215.18,0.753,-3215.18,0.756,nan,nan,-3215.18,0.787,nan,nan
29391698.504,-3215.18,0.756,-3215.18,0.762,-3215.18,0.763,nan,nan,-3215.18,0.789,nan,nan
29391898.504,-3215.18,0.759,-3215.18,0.767,-3215.18,0.772,nan,nan,-3215.18,0.791,nan,nan
29392098.504,-3215.18,0.761,-3215.18,0.771,-3215.18,0.783,nan,nan,-3215.18,0.792,nan,nan
29392298.504,-3215.18,0.763,-3215.18,0.773,-3215.18,0.792,nan,nan,-3215.18,0.793,nan,nan
29392498.504,-3215.18,0.762,-3215.18,0.774,-3215.18,0.8,nan,nan,-3215.18,0.793,nan,nan
29392698.504,-3215.18,0.762,-3215.18,0.774,-3215.18,0.808,nan,nan,-3215.18,0.792,nan,nan
29392898.504,-3215.18,0.761,-3215.18,0.775,-3215.18,0.813,nan,nan,-3215.18,0.793,nan,nan
29393098.504,-3215.18,0.762,-3215.18,0.775,-3215.18,0.817,nan,nan,-3215.18,0.795,nan,nan
29393298.504,-3215.18,0.763,nan,nan,-3215.18,0.817,nan,nan,-3215.18,0.796,nan,nan
29393498.504,-3215.18,0.766,nan,nan,-3215.18,0.817,nan,nan,-3215.18,0.796,nan,nan
29393698.504,-3215.18,0.77,nan,nan,-3215.18,0.815,nan,nan,-3215.18,0.797,nan,nan
29393898.504,-3215.18,0.774,nan,nan,-3215.18,0.814,nan,nan,-3215.18,0.797,nan,nan
29394098.504,-3215.18,0.78,nan,nan,-3215.18,0.811,nan,nan,-3215.18,0.795,nan,nan
29394298.504,-3215.18,0.785,nan,nan,-3215.18,0.808,nan,nan,-3215.18,0.794,nan,nan
29394498.504,-3215.18,0.791,nan,nan,-3215.18,0.804,nan,nan,-3215.18,0.794,nan,nan
29394698.504,-3215.18,0.798,nan,nan,-3215.18,0.799,nan,nan,-3215.18,0.791,nan,nan
29394898.504,-3215.18,0.805,nan,nan,-2652.52,0.792,nan,nan,-3215.18,0.786,nan,nan
29395098.504,-3215.18,0.813,nan,nan,-1848.73,0.788,nan,nan,-3215.18,0.782,nan,nan
29395298.504,-3215.18,0.821,nan,nan,-1125.31,0.785,nan,nan,-3215.18,0.776,nan,nan
29395498.504,-3215.18,0.829,nan,nan,-321.52,0.784,nan,nan,-3215.18,0.771,nan,nan
29395698.504,-3215.18,0.834,nan,nan,482.28,0.784,nan,nan,-3215.18,0.767,nan,nan
29395898.504,-3215.18,0.837,nan,nan,1205.69,0.786,nan,nan,-3215.18,0.763,nan,nan
29396098.504,-3215.18,0.838,nan,nan,2009.48,0.788,nan,nan,-3215.18,0.758,nan,nan
29396298.504,-3215.18,0.835,nan,nan,2732.9,0.792,nan,nan,-3215.18,0.755,nan,nan
29396498.504,-3215.18,0.83,nan,nan,3215.18,0.798,nan,nan,-3215.18,0.753,nan,nan
29396698.504,-3215.18,0.822,nan,nan,3215.18,0.802,nan,nan,-3215.18,0.755,nan,nan
29396898.504,-3215.18,0.812,nan,nan,3215.18,0.803,nan,nan,-3215.18,0.757,nan,nan
29397098.504,-3215.18,0.801,nan,nan,3215.18,0.801,nan,nan,-3215.18,0.76,nan,nan
29397298.504,-2893.66,0.79,nan,nan,3215.18,0.794,nan,nan,-3215.18,0.763,nan,nan
29397498.504,-2250.62,0.779,nan,nan,3215.18,0.782,nan,nan,-3215.18,0.768,nan,nan
29397698.504,-1446.83,0.77,nan,nan,3215.18,0.766,nan,nan,-3215.18,0.772,nan,nan
29397898.504,-643.04,0.761,nan,nan,3215.18,0.746,nan,nan,-3215.18,0.776,nan,nan
29398098.504,80.38,0.754,nan,nan,-3215.18,0.745,nan,nan,-3215.18,0.777,nan,nan
29398298.504,-3215.18,0.75,nan,nan,-3215.18,0.766,nan,nan,-3134.8,0.775,nan,nan
29398498.504,-3215.18,0.749,nan,nan,-3215.18,0.787,nan,nan,-2331.0,0.774,nan,nan
29398698.504,-3215.18,0.75,nan,nan,-3215.18,0.803,nan,nan,-1527.21,0.774,nan,nan
29398898.504,-3215.18,0.754,nan,nan,-3215.18,0.813,nan,nan,-803.79,0.777,nan,nan
29399098.504,-3215.18,0.759,nan,nan,-3215.18,0.819,nan,nan,0.0,0.781,nan,nan
29399298.504,-3215.18,0.763,nan,nan,-3215.18,0.819,nan,nan,803.79,0.787,nan,nan
29399498.504,-3215.18,0.768,nan,nan,-2813.28,0.815,nan,nan,1607.59,0.794,nan,nan
29399698.504,-3215.18,0.773,nan,nan,-2009.48,0.811,nan,nan,2331.0,0.801,nan,nan
29399898.504,-3215.18,0.777,nan,nan,-1286.07,0.81,nan,nan,3134.8,0.809,nan,nan
29400098.504,-3215.18,0.779,nan,nan,-562.66,0.809,nan,nan,3215.18,0.816,nan,nan
29400298.504,-3215.18,0.781,nan,nan,80.38,0.809,nan,nan,3215.18,0.82,nan,nan
29400498.504,-3215.18,0.781,nan,nan,803.79,0.81,nan,nan,3215.18,0.819,nan,nan
29400698.504,-3215.18,0.782,nan,nan,1527.21,0.812,nan,nan,3215.18,0.814,nan,nan
29400898.504,-3215.18,0.782,nan,nan,2250.62,0.815,nan,nan,3215.18,0.804,nan,nan
29401098.504,-3215.18,0.782,nan,nan,2974.04,0.821,nan,nan,3215.18,0.789,nan,nan
29401298.504,-3215.18,0.782,nan,nan,3215.18,0.828,nan,nan,3215.18,0.773,nan,nan
29401498.504,-3215.18,0.782,nan,nan,3215.18,0.832,nan,nan,3215.18,0.756,nan,nan
29401698.504,-3215.18,0.781,nan,nan,3215.18,0.833,nan,nan,3215.18,0.736,nan,nan
29401898.504,-3215.18,0.781,nan,nan,3215.18,0.829,nan,nan,-3215.18,0.753,nan,nan
29402098.504,-3215.18,0.781,nan,nan,3215.18,0.822,nan,nan,-3215.18,0.771,nan,nan
29402298.504,-3215.18,0.781,nan,nan,3215.18,0.811,nan,nan,-3215.18,0.784,nan,nan
29402498.504,-3215.18,0.78,nan,nan,3215.18,0.795,nan,nan,-3215.18,0.792,nan,nan
29402698.504,-3215.18,0.779,nan,nan,3215.18,0.777,nan,nan,-3215.18,0.798,nan,nan
29402898.504,-3215.18,0.777,nan,nan,3215.18,0.757,nan,nan,-3215.18,0.801,nan,nan
29403098.504,-3215.18,0.776,nan,nan,-3215.18,0.737,nan,nan,-3215.18,0.804,nan,nan
29403298.504,-3215.18,0.773,nan,nan,-3215.18,0.758,nan,nan,-3215.18,0.808,nan,nan
29403498.504,-3215.18,0.771,nan,nan,-3215.18,0.779,nan,nan,-3215.18,0.813,nan,nan
29403698.504,-3215.18,0.77,nan,nan,-3215.18,0.799,nan,nan,-3215.18,0.817,nan,nan
29403898.504,-3215.18,0.771,nan,nan,-3215.18,0.816,nan,nan,-3215.18,0.824,nan,nan
29404098.504,-3215.18,0.773,nan,nan,-3215.18,0.83,nan,nan,-3215.18,0.835,nan,nan
29404298.504,-3215.18,0.779,nan,nan,-3215.18,0.842,nan,nan,-3215.18,0.847,nan,nan
29404498.504,-3215.18,0.786,nan,nan,-3215.18,0.848,nan,nan,-3215.18,0.86,nan,nan
29404698.504,-3215.18,0.795,nan,nan,-3215.18,0.853,nan,nan,-3215.18,0.872,nan,nan
29404898.504,-3215.18,0.804,nan,nan,-3215.18,0.854,nan,nan,-3215.18,0.881,nan,nan
29405098.504,-3215.18,0.814,nan,nan,-3215.18,0.853,nan,nan,-3215.18,0.887,nan,nan
29405298.504,-3215.18,0.823,nan,nan,-3215.18,0.85,nan,nan,-3215.18,0.89,nan,nan
29405498.504,-3215.18,0.83,nan,nan,-3215.18,0.844,nan,nan,-3215.18,0.893,nan,nan
29405698.504,-3215.18,0.835,nan,nan,-3215.18,0.837,nan,nan,-3215.18,0.892,nan,nan
29405898.504,-3215.18,0.837,nan,nan,-3215.18,0.829,nan,nan,-3215.18,0.89,nan,nan
29406098.504,-3215.18,0.837,nan,nan,-3215.18,0.819,nan,nan,-3215.18,0.885,nan,nan
29406298.504,-3215.18,0.835,nan,nan,-3215.18,0.809,nan,nan,-3215.18,0.878,nan,nan
29406498.504,-3215.18,0.831,nan,nan,-3215.18,0.8,nan,nan,-3215.18,0.87,nan,nan
29406698.504,-3215.18,0.826,nan,nan,-3215.18,0.791,nan,nan,-3215.18,0.862,nan,nan
29406898.504,-3215.18,0.819,nan,nan,-3215.18,0.782,nan,nan,-3215.18,0.855,nan,nan
29407098.504,-3215.18,0.812,nan,nan,-3215.18,0.775,nan,nan,-3215.18,0.848,nan,nan
29407298.504,-3215.18,0.806,nan,nan,-3215.18,0.769,nan,nan,-3215.18,0.841,nan,nan
29407498.504,-3215.18,0.799,nan,nan,-3215.18,0.766,nan,nan,-3215.18,0.835,nan,nan
29407698.504,-3215.18,0.793,nan,nan,-3215.18,0.766,nan,nan,-3215.18,0.83,nan,nan
29407898.504,-3215.18,0.789,nan,nan,-3215.18,0.769,nan,nan,-3215.18,0.824,nan,nan
29408098.504,-3215.18,0.785,nan,nan,-3215.18,0.773,nan,nan,-3215.18,0.82,nan,nan
29408298.504,-3215.18,0.783,nan,nan,-3215.18,0.78,nan,nan,-3215.18,0.815,nan,nan
29408498.504,-3215.18,0.782,nan,nan,-3215.18,0.786,nan,nan,-3215.18,0.81,nan,nan
29408698.504,-3215.18,0.781,nan,nan,-3215.18,0.793,nan,nan,-3215.18,0.804,nan,nan
29408898.504,-3215.18,0.78,nan,nan,-3215.18,0.798,nan,nan,-3215.18,0.796,nan,nan
29409098.504,-3215.18,0.778,nan,nan,-3215.18,0.802,nan,nan,-3215.18,0.789,nan,nan
29409298.504,-3215.18,0.776,nan,nan,-3215.18,0.803,nan,nan,-2974.04,0.781,nan,nan
29409498.504,-3134.8,0.772,nan,nan,-3215.18,0.803,nan,nan,-2170.24,0.774,nan,nan
29409698.504,-2331.0,0.769,nan,nan,-3215.18,0.802,nan,nan,-1446.83,0.768,nan,nan
29409898.504,-1527.21,0.767,nan,nan,-3215.18,0.798,nan,nan,-643.04,0.763,nan,nan
29410098.504,-884.17,0.766,nan,nan,-3215.18,0.794,nan,nan,160.76,0.76,nan,nan
29410298.504,-80.38,0.764,nan,nan,-3215.18,0.789,nan,nan,964.55,0.758,nan,nan
29410498.504,643.04,0.764,nan,nan,-3215.18,0.785,nan,nan,1768.35,0.758,nan,nan
29410698.504,1446.83,0.766,nan,nan,-3215.18,0.781,nan,nan,2572.14,0.759,nan,nan
29410898.504,2250.62,0.771,nan,nan,-3215.18,0.777,nan,nan,3215.18,0.762,nan,nan
29411098.504,3054.42,0.777,nan,nan,-3215.18,0.774,nan,nan,3215.18,0.765,nan,nan
29411298.504,3215.18,0.783,nan,nan,-3215.18,0.771,nan,nan,3215.18,0.77,nan,nan
29411498.504,3215.18,0.787,nan,nan,-3215.18,0.768,nan,nan,3215.18,0.774,nan,nan
29411698.504,3215.18,0.793,nan,nan,-3215.18,0.765,nan,nan,3215.18,0.78,nan,nan
29411898.504,3215.18,0.802,nan,nan,-2732.9,0.762,nan,nan,3215.18,0.786,nan,nan
29412098.504,3215.18,0.81,nan,nan,-1929.11,0.759,nan,nan,3215.18,0.794,nan,nan
29412298.504,3215.18,0.815,nan,nan,-1125.31,0.758,nan,nan,3215.18,0.804,nan,nan
29412498.504,3215.18,0.82,nan,nan,-321.52,0.757,nan,nan,3215.18,0.816,nan,nan
29412698.504,3215.18,0.826,nan,nan,482.28,0.758,nan,nan,3215.18,0.827,nan,nan
29412898.504,3215.18,0.833,nan,nan,1286.07,0.76,nan,nan,3215.18,0.839,nan,nan
29413098.504,3215.18,0.839,nan,nan,2089.86,0.763,nan,nan,3215.18,0.85,nan,nan
29413298.504,3215.18,0.843,nan,nan,2893.66,0.767,nan,nan,3215.18,0.861,nan,nan
29413498.504,3215.18,0.846,nan,nan,3215.18,0.773,nan,nan,3215.18,0.871,nan,nan
29413698.504,3215.18,0.848,nan,nan,3215.18,0.779,nan,nan,3215.18,0.879,nan,nan
29413898.504,3215.18,0.851,nan,nan,3215.18,0.785,nan,nan,3215.18,0.886,nan,nan
29414098.504,3215.18,0.852,nan,nan,3215.18,0.791,nan,nan,3215.18,0.892,nan,nan
29414298.504,3215.18,0.852,nan,nan,3215.18,0.797,nan,nan,3215.18,0.896,nan,nan
29414498.504,3215.18,0.853,nan,nan,3215.18,0.803,nan,nan,3215.18,0.9,nan,nan
29414698.504,3215.18,0.855,nan,nan,3215.18,0.808,nan,nan,3215.18,0.903,nan,nan
29414898.504,3215.18,0.856,nan,nan,3215.18,0.814,nan,nan,3215.18,0.907,nan,nan
29415098.504,3215.18,0.855,nan,nan,3215.18,0.82,nan,nan,3215.18,0.909,nan,nan
29415298.504,3215.18,0.856,nan,nan,3215.18,0.825,nan,nan,3215.18,0.911,nan,nan
29415498.504,3215.18,0.859,nan,nan,3215.18,0.831,nan,nan,3215.18,0.912,nan,nan
29415698.504,3215.18,0.863,nan,nan,3215.18,0.836,nan,nan,3215.18,0.915,nan,nan
29415898.504,3215.18,0.867,nan,nan,3215.18,0.841,nan,nan,3215.18,0.917,nan,nan
29416098.504,3215.18,0.868,nan,nan,3215.18,0.845,nan,nan,3215.18,0.92,nan,nan
29416298.504,3215.18,0.87,nan,nan,3215.18,0.85,nan,nan,3215.18,0.923,nan,nan
29416498.504,3215.18,0.874,nan,nan,3215.18,0.854,nan,nan,3215.18,0.925,nan,nan
29416698.504,3215.18,0.878,nan,nan,3215.18,0.858,nan,nan,3215.18,0.924,nan,nan
29416898.504,3215.18,0.881,nan,nan,3215.18,0.862,nan,nan,3215.18,0.92,nan,nan
29417098.504,3215.18,0.883,nan,nan,3215.18,0.865,nan,nan,3215.18,0.915,nan,nan
29417298.504,3215.18,0.883,nan,nan,3215.18,0.867,nan,nan,3215.18,0.906,nan,nan
29417498.504,3215.18,0.88,nan,nan,3215.18,0.869,nan,nan,3215.18,0.894,nan,nan
29417698.504,3215.18,0.877,nan,nan,3215.18,0.87,nan,nan,3215.18,0.875,nan,nan
29417898.504,3215.18,0.869,nan,nan,3215.18,0.871,nan,nan,3215.18,0.851,nan,nan
29418098.504,3215.18,0.86,nan,nan,3215.18,0.871,nan,nan,3215.18,0.821,nan,nan
29418298.504,3215.18,0.849,nan,nan,3215.18,0.869,nan,nan,3215.18,0.786,nan,nan
29418498.504,3215.18,0.833,nan,nan,3215.18,0.867,nan,nan,3215.18,0.749,nan,nan
29418698.504,3215.18,0.812,nan,nan,3215.18,0.863,nan,nan,-3215.18,0.741,nan,nan
29418898.504,3215.18,0.788,nan,nan,3215.18,0.858,nan,nan,-3215.18,0.773,nan,nan
29419098.504,3215.18,0.767,nan,nan,3215.18,0.852,nan,nan,-3215.18,0.8,nan,nan
29419298.504,3215.18,0.746,nan,nan,3215.18,0.844,nan,nan,-3215.18,0.819,nan,nan
29419498.504,-3215.18,0.741,nan,nan,3215.18,0.834,nan,nan,-3215.18,0.832,nan,nan
29419698.504,-3215.18,0.764,nan,nan,3215.18,0.823,nan,nan,-3215.18,0.84,nan,nan
29419898.504,-3215.18,0.783,nan,nan,3215.18,0.811,nan,nan,-3215.18,0.845,nan,nan
29420098.504,-3215.18,0.795,nan,nan,3215.18,0.797,nan,nan,-3215.18,0.847,nan,nan
29420298.504,-3215.18,0.806,nan,nan,3215.18,0.782,nan,nan,-3215.18,0.845,nan,nan
29420498.504,-3215.18,0.816,nan,nan,3215.18,0.766,nan,nan,-3215.18,0.843,nan,nan
29420698.504,-3215.18,0.822,nan,nan,3215.18,0.748,nan,nan,-3215.18,0.839,nan,nan
29420898.504,-3215.18,0.818,nan,nan,-3215.18,0.745,nan,nan,-3215.18,0.837,nan,nan
29421098.504,-3215.18,0.815,nan,nan,-3215.18,0.761,nan,nan,-3215.18,0.836,nan,nan
29421298.504,-3215.18,0.813,nan,nan,-3215.18,0.776,nan,nan,-3215.18,0.835,nan,nan
29421498.504,-3215.18,0.812,nan,nan,-3215.18,0.789,nan,nan,-3215.18,0.834,nan,nan
29421698.504,-3134.8,0.804,nan,nan,-3215.18,0.801,nan,nan,-3215.18,0.833,nan,nan
29421898.504,-2652.52,0.791,nan,nan,-3215.18,0.811,nan,nan,-3215.18,0.833,nan,nan
29422098.504,-2009.48,0.78,nan,nan,-3215.18,0.819,nan,nan,-3215.18,0.834,nan,nan
29422298.504,-1125.31,0.773,nan,nan,-3215.18,0.826,nan,nan,-3215.18,0.835,nan,nan
29422498.504,160.76,0.772,nan,nan,-3215.18,0.831,nan,nan,-3215.18,0.836,nan,nan
29422698.504,562.66,0.771,nan,nan,-3215.18,0.834,nan,nan,-3215.18,0.838,nan,nan
29422898.504,1205.69,0.769,nan,nan,-3215.18,0.837,nan,nan,-3215.18,0.839,nan,nan
29423098.504,2170.24,0.768,nan,nan,-3215.18,0.839,nan,nan,-3215.18,0.839,nan,nan
